Education,Marital_Status,Income,Days_Since_Enrolled,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,HasKid,HasTeen,Age
Master,Together,34176.0,2523,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,CA,0,1,45
Master,Single,50014.0,2523,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,SP,1,0,52
Bachelor,Married,92344.0,2530,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,AU,0,0,72
Master,Divorced,55282.0,2563,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,SP,1,0,50
PhD,Divorced,48799.0,2601,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,SP,0,1,57
PhD,Married,84169.0,2691,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,0,SP,0,0,38
PhD,Married,84169.0,2691,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,0,SA,0,0,38
Master,Single,39763.0,2694,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,1,0,SP,1,0,49
PhD,Divorced,74165.0,2789,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,CA,0,0,45
Bachelor,Single,42720.0,2796,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,1,0,DE,1,1,55
Bachelor,Married,65275.0,2817,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,0,SP,0,0,76
Bachelor,Married,36443.0,2876,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,0,SP,1,1,59
Master,Together,43776.0,2876,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,1,0,SA,1,1,68
Bachelor,Together,56046.0,2908,9,577,0,64,0,0,51,2,10,1,8,8,1,0,0,0,0,1,0,DE,0,0,55
Bachelor,Married,65148.0,2955,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,CA,0,1,62
Bachelor,Divorced,49431.0,3060,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,SP,0,1,65
PhD,Together,32583.0,2379,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,SP,1,1,59
Master,Single,16653.0,2437,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,1,0,SP,1,0,41
Master,Together,26850.0,2437,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,SP,1,1,49
Bachelor,Married,51287.0,2454,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,SP,1,1,52
Master,Married,43050.0,2468,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,SP,1,0,47
Bachelor,Married,73448.0,2504,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,CA,0,0,51
Basic,Married,17256.0,2583,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,US,1,0,28
Bachelor,Single,86429.0,2585,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,1,0,SA,0,0,59
PhD,Married,33569.0,2621,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,1,0,SP,1,0,37
Master,Together,25130.0,2635,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,CA,1,0,40
Bachelor,Married,62998.0,2637,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,CA,0,1,68
Master,Together,26907.0,2678,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,SP,1,1,44
Master,Together,26907.0,2678,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,AU,1,1,44
PhD,Married,45579.0,2678,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,SP,0,1,72
Bachelor,Together,47320.0,2697,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,CA,0,1,63
PhD,Divorced,70179.0,2708,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,SA,0,1,44
PhD,Divorced,70179.0,2708,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,US,0,1,44
Master,Married,28072.0,2721,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,CA,1,0,34
Bachelor,Married,50501.0,2741,10,297,0,38,13,0,152,7,5,4,4,6,1,0,0,0,0,1,0,IN,1,1,66
Bachelor,Together,58917.0,2827,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,SA,1,1,51
Bachelor,Together,69372.0,2860,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,1,0,CA,0,0,71
Master,Married,35178.0,2900,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,1,0,SP,1,0,49
Master,Married,35178.0,2900,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,1,0,AU,1,0,49
Bachelor,Divorced,75693.0,2935,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,1,0,SP,0,0,52
Bachelor,Married,69109.0,2962,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,US,0,0,38
Bachelor,Married,69109.0,2962,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,SP,0,0,38
Bachelor,Together,80134.0,2500,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,0,SP,0,0,26
Bachelor,Divorced,64713.0,2507,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,1,0,AU,1,0,50
Bachelor,Divorced,41411.0,2569,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,SP,0,0,34
PhD,Single,55521.0,2615,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,1,0,SP,1,1,65
Master,Together,43795.0,2621,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,1,0,SP,0,1,52
Bachelor,Together,22070.0,2633,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,SA,1,0,50
Master,Married,36408.0,2646,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,DE,1,1,71
Bachelor,Together,34026.0,2693,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,CA,1,1,70
Bachelor,Together,34026.0,2693,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,SP,1,1,70
Bachelor,Married,46049.0,2708,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,1,0,SP,1,1,44
Master,Married,35641.0,2715,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,1,0,SA,1,0,48
Master,Together,32414.0,2725,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,SA,0,0,36
PhD,Married,59821.0,2808,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,SA,0,1,65
Bachelor,Married,34968.0,2810,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,0,SA,1,0,40
PhD,Married,56320.0,2812,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,SP,0,1,53
Master,Married,70091.0,2820,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,SP,1,0,51
Bachelor,Together,46097.0,2820,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,SA,0,1,64
PhD,Divorced,41003.0,2834,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0,SA,0,0,57
Bachelor,Together,44911.0,2836,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,SP,0,1,61
Bachelor,Single,33249.0,2859,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,AU,1,0,45
Bachelor,Single,33249.0,2859,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,SP,1,0,45
PhD,Divorced,42873.0,2889,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,CA,1,1,70
PhD,Married,51039.0,2931,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,AU,1,1,51
PhD,Together,78952.0,3008,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,0,SP,0,1,62
Master,Divorced,29435.0,3057,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,1,0,CA,1,1,54
Bachelor,Divorced,79865.0,2376,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0,SA,0,1,66
Bachelor,Single,34176.0,2413,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,CA,1,0,32
Bachelor,Single,34176.0,2413,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,IN,1,0,32
PhD,Together,65968.0,2413,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,CA,0,1,50
Master,Single,86424.0,2450,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,SA,0,0,64
Bachelor,Divorced,67272.0,2555,12,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,0,SP,0,1,54
Bachelor,Single,78499.0,2583,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,1,0,CA,0,0,63
Bachelor,Together,77044.0,2610,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,SP,0,1,48
Bachelor,Single,70515.0,2616,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,1,0,ME,0,0,27
Master,Together,17459.0,2648,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,1,0,SP,1,0,45
PhD,Married,80336.0,2658,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,SP,0,0,50
Bachelor,Married,15759.0,2662,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,SP,0,0,64
Master,Together,26326.0,2663,12,1,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,0,1,DE,0,0,44
Bachelor,Together,62061.0,2667,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,SP,0,1,44
Bachelor,Married,5305.0,2699,12,12,4,7,1,3,5,0,1,0,0,13,0,0,0,0,0,0,0,IN,0,1,44
Master,Single,75777.0,2725,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,1,0,AU,0,0,38
Master,Single,75777.0,2725,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,1,0,IN,0,0,38
Master,Together,71499.0,2734,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0,SP,0,1,49
PhD,Single,31626.0,2780,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,1,0,DE,1,0,42
Master,Together,42670.0,2793,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,SA,0,0,28
Bachelor,Single,83917.0,2802,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,1,0,SP,0,0,47
Master,Together,41021.0,2911,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,1,0,SA,1,0,51
Bachelor,Married,79456.0,3041,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,1,0,SP,0,0,64
Master,Divorced,78789.0,3055,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,1,0,SP,0,0,40
PhD,Married,50870.0,2375,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,SP,0,1,68
Master,Married,35876.0,2435,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,SP,0,0,37
Bachelor,Married,23539.0,2486,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,CA,0,0,63
Master,Single,32557.0,2490,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,1,0,CA,1,0,53
Master,Married,62466.0,2530,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,SP,0,1,50
Master,Married,62466.0,2530,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,SP,0,1,50
Bachelor,Married,54198.0,2559,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,SP,1,1,54
PhD,Married,82170.0,2581,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0,SA,0,0,42
PhD,Single,61798.0,2583,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,SP,0,0,56
Basic,Single,15253.0,2609,13,1,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,0,CA,1,0,28
Master,Married,78285.0,2609,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,DE,0,0,32
Bachelor,Single,62535.0,2634,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,SP,0,1,65
Basic,Together,27190.0,2683,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,1,0,SP,1,0,47
Master,Married,48985.0,2724,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,SP,0,1,52
Bachelor,Married,72940.0,2740,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,SA,0,0,50
Master,Married,36145.0,2743,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,1,0,US,1,0,35
Bachelor,Together,157146.0,2791,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,0,SA,0,0,43
Master,Married,81843.0,2798,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,SP,0,0,60
Bachelor,Together,41883.0,2832,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,CA,1,0,32
PhD,Married,45759.0,2856,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,IN,1,1,56
PhD,Married,45759.0,2856,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,SP,1,1,56
Bachelor,Together,78394.0,2864,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,1,0,SP,0,0,34
Bachelor,Single,30279.0,2911,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,SP,1,0,31
Bachelor,Single,30279.0,2911,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,SP,1,0,31
Bachelor,Widow,31880.0,2971,13,4,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,0,SP,1,0,50
Bachelor,Widow,60208.0,2995,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,1,0,SP,1,1,47
Bachelor,Together,78687.0,3054,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,1,0,SP,0,0,37
PhD,Married,37401.0,2419,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,SP,1,0,47
PhD,Married,37401.0,2419,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,IN,1,0,47
Bachelor,Together,75315.0,2440,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0,SA,0,1,66
Bachelor,Single,69263.0,2481,14,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0,0,CA,0,1,55
Bachelor,Married,78569.0,2495,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,1,0,SP,0,0,74
PhD,Married,57705.0,2534,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,SP,0,1,54
Master,Together,74805.0,2600,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,SP,0,1,65
PhD,Together,66426.0,2635,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,SP,0,1,59
Master,Widow,51529.0,2660,14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,0,SP,0,1,71
Bachelor,Married,18100.0,2692,14,3,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,0,SP,0,0,74
Master,Divorced,59601.0,2704,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,US,0,1,43
Master,Together,20981.0,2790,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,1,0,CA,0,0,43
Bachelor,Married,74068.0,2832,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,IN,0,0,44
Bachelor,Married,36790.0,2850,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,1,0,SP,0,0,37
Bachelor,Married,18793.0,2898,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,0,SA,1,0,49
Bachelor,Widow,27421.0,2929,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,SP,0,0,66
Bachelor,Married,30675.0,2959,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,SP,1,0,48
Bachelor,Together,83145.0,3010,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,1,0,SP,0,0,46
Master,Together,34053.0,3022,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,SP,0,1,52
Master,Single,31788.0,2466,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,0,1,SA,1,0,37
Master,Married,45894.0,2487,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,SP,0,1,46
Bachelor,Divorced,41986.0,2505,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,SP,0,1,42
PhD,Married,42769.0,2625,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0,CA,0,1,58
Master,Together,58582.0,2639,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,SP,0,1,38
Bachelor,Married,49096.0,2643,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,0,CA,1,1,56
PhD,Single,76412.0,2785,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,1,0,CA,0,0,40
Bachelor,Married,18929.0,2863,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,SP,0,0,30
Bachelor,Married,18929.0,2863,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,SP,0,0,30
Bachelor,Married,18929.0,2863,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,IN,0,0,30
Master,Single,21888.0,2912,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,1,0,SP,1,0,34
Bachelor,Together,41580.0,2931,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,SP,1,1,42
PhD,Married,31605.0,2949,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,SP,1,0,41
PhD,Divorced,25509.0,3014,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,1,0,SP,1,0,46
PhD,Divorced,25509.0,3014,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,1,0,SP,1,0,46
Master,Widow,33051.0,3047,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,1,0,SP,0,0,61
PhD,Together,28764.0,2389,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,SP,1,1,54
Master,Married,32146.0,2413,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,0,CA,1,0,37
Bachelor,Single,22148.0,2442,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,SP,0,0,37
Bachelor,Married,36781.0,2445,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,1,0,SP,1,0,41
Master,Married,54197.0,2452,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,SP,0,1,60
Bachelor,Single,93790.0,2502,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,1,0,CA,0,0,50
Bachelor,Single,24762.0,2504,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,1,0,SA,1,0,48
Master,Married,30477.0,2523,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,IN,1,0,36
Master,Divorced,11448.0,2561,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,SP,0,0,45
Bachelor,Divorced,70844.0,2607,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,DE,1,1,53
Bachelor,Single,30828.0,2633,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,AU,1,0,40
Master,Together,62513.0,2658,16,520,42,98,0,42,14,2,6,4,10,6,0,0,0,0,0,0,0,US,0,1,53
Master,Married,27733.0,2672,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,DE,1,0,39
PhD,Together,39435.0,2692,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,SP,1,0,47
Master,Single,75345.0,2877,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,1,0,SP,0,0,50
Master,Together,20491.0,2885,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,DE,0,0,34
Bachelor,Married,36715.0,2954,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,1,0,SP,1,0,49
Bachelor,Together,71706.0,2958,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,CA,0,1,61
PhD,Married,69063.0,2964,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,SP,0,1,54
Bachelor,Married,24645.0,2970,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,0,SA,1,0,32
Bachelor,Married,35797.0,2986,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,SA,0,1,45
Bachelor,Married,44078.0,2375,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,0,SA,1,1,51
Bachelor,Single,26954.0,2417,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,SP,1,0,49
PhD,Together,38887.0,2484,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,AU,1,0,48
Master,Married,65463.0,2515,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,SP,1,0,46
PhD,Together,53537.0,2515,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,IN,1,1,61
Master,Single,36230.0,2620,17,14,2,30,8,2,3,1,2,0,4,5,0,0,0,0,0,0,0,SP,1,0,49
Bachelor,Married,80763.0,2683,17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,1,0,SA,0,0,70
PhD,Married,60585.0,2735,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,1,0,CA,1,1,49
Bachelor,Single,49166.0,2746,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,IN,0,1,46
PhD,Together,75261.0,2797,17,1239,17,413,23,34,17,1,5,6,5,2,0,1,1,0,0,1,0,SP,0,0,65
Bachelor,Together,89891.0,2805,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,AU,0,0,29
Master,Married,72828.0,2865,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,SP,0,1,58
Bachelor,Together,75278.0,2881,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,SA,0,0,68
Bachelor,Single,38557.0,2922,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,0,CA,1,0,42
PhD,Married,81300.0,2972,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,1,0,SP,0,1,57
Master,Divorced,60161.0,2979,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,CA,0,1,55
PhD,Married,69389.0,3004,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,AU,0,1,43
Bachelor,Divorced,64497.0,3022,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,1,0,SA,0,1,66
Bachelor,Married,61014.0,3052,17,269,129,495,182,43,29,4,9,3,4,7,0,0,0,0,0,0,0,IN,0,1,40
Master,Married,44319.0,2438,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,SA,1,1,45
Master,Married,53233.0,2468,18,28,0,9,3,0,0,1,1,0,3,4,0,0,0,0,0,0,0,CA,0,1,63
Bachelor,Together,77972.0,2468,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,SA,0,0,66
Bachelor,Divorced,81361.0,2489,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,0,DE,0,0,33
Bachelor,Divorced,81361.0,2489,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,1,0,SA,0,0,33
Basic,Single,25707.0,2527,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,SP,1,0,36
PhD,Married,42403.0,2565,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,SP,1,0,49
Master,Single,65704.0,2624,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,DE,0,0,48
Bachelor,Married,37406.0,2627,18,2,0,8,2,2,3,1,1,0,2,8,0,0,0,0,0,1,0,SP,1,0,40
Master,Together,39767.0,2708,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,SP,0,0,69
Master,Married,54210.0,2770,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,SP,0,1,41
Bachelor,Divorced,57136.0,2772,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,1,0,SA,0,0,53
Bachelor,Married,40794.0,2813,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,SP,0,1,45
Bachelor,Together,83003.0,2848,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,1,0,SP,0,0,55
Master,Married,89058.0,2934,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,0,CA,0,0,60
Master,Together,20193.0,2943,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,SP,0,0,29
Bachelor,Married,72099.0,2975,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,SP,0,0,46
Bachelor,Married,43824.0,3017,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,0,SP,1,1,49
Bachelor,Together,66653.0,3025,18,452,18,102,16,18,6,4,4,2,12,3,0,0,0,0,0,0,0,AU,1,1,45
Bachelor,Married,44359.0,2377,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,SP,1,1,42
Bachelor,Married,79410.0,2396,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,SP,0,0,59
Master,Married,55842.0,2402,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,0,SP,0,1,43
Bachelor,Widow,79946.0,2413,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,SA,0,0,54
Master,Single,88194.0,2467,19,688,14,309,201,24,38,1,11,10,10,5,1,0,0,1,0,1,0,DE,0,1,41
Master,Married,80184.0,2485,19,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,0,0,SP,0,0,76
Bachelor,Divorced,76982.0,2499,19,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,1,0,SP,0,0,53
